game_id,platform
3729,PS Vita
3729,macOS
3912,macOS
3912,Linux
3912,PlayStation 3
3912,Xbox 360
3912,PC
5161,PlayStation 3
5161,Xbox One
5161,iOS
5161,PC
5161,macOS
5161,Linux
5161,Xbox 360
10001,PC
10001,macOS
10001,Linux
829,PlayStation 4
829,Xbox One
829,PC
14062,PC
3449,SEGA Saturn
3449,PC
3449,PlayStation
4729,PlayStation 3
4729,Xbox 360
4729,Xbox One
4729,PC
5578,Xbox 360
5578,Nintendo DS
5578,PC
5578,PlayStation 3
5578,Xbox One
678,PlayStation 4
678,Xbox One
678,PC
19452,PC
19452,PlayStation 3
19452,Xbox 360
14690,Nintendo Switch
14690,PlayStation 4
14690,macOS
14690,PC
14690,Linux
455597,PlayStation 5
455597,Xbox Series S/X
455597,PlayStation 4
455597,PC
455597,Nintendo Switch
455597,Xbox One
2574,PlayStation 4
2574,Nintendo Switch
2574,Linux
2574,macOS
2574,PC
2574,Xbox One
58813,Nintendo Switch
58813,PlayStation 5
58813,PlayStation 4
58813,PC
58813,macOS
58813,Xbox One
17174,PC
17174,Nintendo Switch
17174,Xbox One
17174,Xbox 360
17174,PlayStation 3
17174,PlayStation 4
17174,PS Vita
3300,macOS
3300,PC
3300,Xbox One
3300,PlayStation 4
14317,PC
14317,macOS
19375,PlayStation 3
19375,PC
19375,PlayStation 4
19375,Xbox 360
19375,Xbox One
10064,macOS
10064,PC
10064,PlayStation 3
10064,Xbox 360
10064,Xbox One
10064,PlayStation 4
2047,Android
2047,PlayStation 4
2047,PC
2047,iOS
2047,Xbox One
3697,PlayStation 3
3697,Xbox 360
3697,Linux
3697,macOS
3697,PC
4179,PC
4179,Wii U
4179,PlayStation 3
4179,Nintendo Switch
4179,Xbox 360
47137,PlayStation 4
47137,Xbox One
47137,iOS
47137,PC
47137,Android
47137,Xbox Series S/X
47137,PlayStation 5
47137,Nintendo Switch
53341,iOS
53341,Xbox 360
53341,Android
53341,Game Boy Advance
53341,Dreamcast
53341,PlayStation 3
53341,PS Vita
53341,PC
11974,Nintendo Switch
11974,PC
11974,Linux
11974,macOS
11974,Xbox 360
12019,Xbox 360
12019,Xbox One
12019,macOS
12019,PC
12019,Linux
2300,Xbox One
2300,Nintendo Switch
2300,macOS
2300,PlayStation 4
2300,PC
2166,Xbox 360
2166,PlayStation 3
2166,Xbox One
2166,PlayStation 4
2166,Android
2166,PC
2166,macOS
2166,iOS
295021,Android
295021,iOS
295021,PC
295021,macOS
295021,Linux
397477,Nintendo Switch
397477,PC
397477,Xbox Series S/X
397477,PlayStation 5
397477,PlayStation 4
397477,Xbox One
442855,Xbox One
442855,PlayStation 4
442855,PC
442854,PC
442854,Xbox One
442854,PlayStation 4
28121,Xbox One
28121,iOS
28121,PC
28121,macOS
28121,Linux
28121,Nintendo Switch
28121,PlayStation 4
28121,Android
259801,PC
259801,PlayStation 5
259801,PlayStation 4
9551,PC
9551,PlayStation 4
9551,PlayStation 5
4032,Xbox One
4032,PC
4032,Nintendo Switch
4032,Xbox 360
4032,PlayStation 3
4032,PlayStation 4
4000,PlayStation 3
4000,Xbox 360
4000,PC
10040,PC
10040,macOS
10040,Linux
295,Nintendo Switch
295,Xbox One
295,PlayStation 4
295,iOS
295,PC
295,Linux
295,Android
295,macOS
19600,Xbox 360
19600,PC
19600,PlayStation 3
19600,Xbox One
5687,PlayStation 4
3350,Android
3350,PS Vita
3350,Nintendo Switch
3350,Linux
3350,macOS
3350,PC
3350,iOS
3350,PlayStation 4
3350,Xbox One
7381,PlayStation 4
7381,Nintendo Switch
7381,Xbox One
7381,PC
9575,PC
2100,PlayStation 3
2100,macOS
2100,PC
2100,iOS
2100,Nintendo Switch
2100,Android
2100,PlayStation 4
2100,Xbox 360
2100,Xbox One
3647,PlayStation 3
3647,PlayStation 4
3647,PS Vita
3647,Wii U
3647,Xbox 360
3647,Xbox One
3647,PC
3647,Nintendo Switch
3290,PlayStation 4
3290,PC
5565,PC
5565,PlayStation 3
5565,Xbox 360
685577,Nintendo Switch
685577,Android
685577,PC
685577,iOS
685577,Xbox One
685577,Web
5564,PC
5564,PlayStation 3
5564,Xbox 360
894,PlayStation 3
894,PlayStation 4
894,Xbox 360
894,Xbox One
23557,Xbox One
23557,iOS
23557,PC
23557,PlayStation 4
23557,Android
23587,PlayStation 4
23587,Xbox One
23587,PC
23587,Nintendo Switch
17037,PC
17037,Xbox 360
17037,macOS
17037,Linux
4882,PC
4882,PlayStation 3
4882,Xbox 360
4882,Android
4882,iOS
6879,macOS
6879,Xbox One
6879,Nintendo Switch
6879,PC
6879,PlayStation 4
13820,Xbox 360
13820,Xbox
13820,PC
12929,Xbox One
12929,PlayStation 4
12929,iOS
12929,PC
12929,macOS
12929,Linux
12929,Nintendo Switch
12929,Android
3052,Xbox One
3052,PC
3052,PlayStation 4
42215,Xbox One
42215,PlayStation 4
42215,Nintendo Switch
42215,PC
452649,Xbox Series S/X
452649,PC
452649,iOS
452649,PlayStation 5
452649,Nintendo Switch
452649,Xbox One
452649,PlayStation 4
3561,PlayStation 3
3561,Xbox 360
3561,PC
3561,PlayStation 4
3561,PS Vita
41490,PlayStation 4
41490,macOS
41490,PC
41490,Xbox One
59313,Android
59313,macOS
59313,PC
59313,iOS
59313,Xbox One
59313,PlayStation 5
59313,Xbox Series S/X
59313,PlayStation 4
59313,Nintendo Switch
4869,Xbox 360
4869,Wii
4869,macOS
4869,PC
4869,Nintendo DS
4869,PlayStation 3
10428,PC
28110,PlayStation 4
28110,PC
28110,Xbox One
28110,Nintendo Switch
4397,PlayStation 3
4397,Xbox One
4397,PC
4397,Xbox 360
248521,PC
248521,Linux
58494,PC
58494,Xbox One
58494,PlayStation 4
16199,PC
3635,PlayStation 4
3635,Xbox 360
3635,PC
3635,iOS
3635,PlayStation 3
3635,PS Vita
3635,Nintendo Switch
17885,PC
17885,macOS
17885,Linux
17885,Xbox 360
719,Nintendo Switch
719,iOS
719,PC
719,macOS
719,PlayStation 4
719,Xbox One
719,Linux
704634,PC
704634,PlayStation 5
19647,PC
398423,PC
13886,Xbox
13886,PSP
13886,PlayStation 2
13886,PC
10293,Linux
10293,macOS
10293,PC
58764,PlayStation 4
58764,Nintendo Switch
58764,Xbox One
58764,PC
19491,PC
892,Xbox 360
892,iOS
892,PC
892,macOS
892,Linux
892,Nintendo Switch
892,PlayStation 4
4358,PlayStation 3
4358,PC
4358,Xbox 360
4358,PlayStation 4
4358,Xbox One
34,PC
34,Nintendo Switch
34,PlayStation 4
34,Xbox One
4347,Xbox 360
4347,PC
4347,PlayStation 3
29153,PC
29153,Xbox
29153,PlayStation 2
11279,Linux
11279,macOS
11279,PC
382,PlayStation 5
382,Xbox Series S/X
382,PC
382,PlayStation 4
382,Nintendo Switch
382,Xbox One
49,PlayStation 3
49,PlayStation 4
5342,PC
5342,PlayStation 3
5342,Xbox 360
58952,PlayStation 4
58952,Linux
58952,macOS
58952,PC
58952,Nintendo Switch
58952,Xbox One
45970,PC
45970,PlayStation 4
45970,Nintendo Switch
45970,Xbox One
1758,PlayStation 3
1758,Xbox 360
1758,Nintendo Switch
1758,PC
1758,iOS
1758,Android
1758,Xbox One
1758,PlayStation 4
1259,PlayStation 3
1259,PlayStation 4
1259,PS Vita
1259,Xbox One
1259,iOS
1259,PC
1259,Android
1259,Linux
1259,Nintendo Switch
1259,macOS
15566,Xbox 360
15566,PC
15566,PlayStation 3
15829,PlayStation 4
15829,Xbox One
15829,macOS
15829,PC
15829,Linux
44525,PlayStation 4
44525,PC
44525,Nintendo Switch
44525,Xbox One
44525,PlayStation 3
4581,PlayStation 3
4581,Xbox 360
4581,PC
19056,Xbox Series S/X
19056,PlayStation 4
19056,PC
19056,Xbox One
19056,Nintendo Switch
1789,Wii U
1789,Xbox One
1789,macOS
1789,PS Vita
1789,PC
1789,Linux
1789,PlayStation 3
1789,PlayStation 4
3965,PC
3965,PlayStation 3
3965,Xbox 360
15642,PC
15642,Xbox 360
15642,PlayStation 3
622492,Xbox Series S/X
622492,PC
622492,iOS
622492,Xbox One
10767,Xbox One
10767,PlayStation 4
10767,macOS
10767,PC
10767,Linux
19057,PC
19057,PlayStation 4
19057,Xbox One
19057,Nintendo Switch
19057,Xbox Series S/X
19592,PC
19592,PlayStation 2
19592,PlayStation 3
19592,Xbox 360
19592,Xbox
19592,GameCube
9631,PC
58752,PlayStation 4
58752,Xbox One
58752,PC
616765,Xbox One
616765,Nintendo Switch
616765,PC
616765,PlayStation 4
616765,Xbox Series S/X
616765,PlayStation 5
5636,PlayStation 3
5636,PC
5636,Xbox 360
5636,Xbox One
4439,PlayStation 3
4439,Xbox One
4439,PC
4439,Wii U
4439,Xbox 360
38,Android
38,PlayStation 4
38,PC
38,Xbox One
38,iOS
884,Xbox One
884,PlayStation 4
884,PC
19410,macOS
19410,PC
19410,Linux
1140,Android
1140,iOS
1140,PC
1140,macOS
1140,Linux
1140,Nintendo Switch
1140,Wii
4491,PlayStation 3
5528,Xbox 360
5528,PC
5528,PlayStation 3
5528,Nintendo DS
5528,Xbox One
5528,Wii
3315,Linux
3315,macOS
3315,PC
3315,PlayStation 4
15317,PC
15317,macOS
15317,Linux
391399,Xbox One
391399,PC
14606,macOS
14606,Linux
14606,PC
10310,macOS
10310,PC
10310,Linux
326252,Xbox Series S/X
326252,PC
326252,Xbox One
15714,Linux
15714,PC
15714,macOS
15714,iOS
9835,Xbox One
9835,PlayStation 4
9835,PC
9835,Nintendo Switch
5298,Xbox
5298,PSP
5298,PlayStation 3
5298,PC
5298,GameCube
5298,PlayStation 2
5298,Xbox 360
2805,PlayStation 4
2805,PC
16787,PC
16787,Wii
16787,Xbox 360
20405,macOS
20405,Linux
20405,PC
197,PlayStation 4
197,Xbox One
197,PC
197,macOS
326251,PlayStation 5
326251,PC
326251,Xbox Series S/X
14334,Linux
14334,macOS
14334,PC
4523,PlayStation 3
4523,Xbox 360
4523,PC
4012,Xbox One
4012,Xbox 360
4012,Nintendo 3DS
4012,Wii U
4012,PlayStation 3
4012,Nintendo Switch
4012,PlayStation 4
4012,PC
58827,Xbox One
58827,PlayStation 4
58827,Nintendo Switch
58827,Linux
58827,PC
58827,macOS
29171,PlayStation 4
29171,PC
29171,Xbox One
6773,PC
6773,Xbox One
29215,PlayStation 4
29215,Xbox One
29215,iOS
29215,macOS
29215,Linux
29215,Android
29215,PC
17127,Xbox 360
17127,Xbox One
17127,Linux
17127,PC
17127,macOS
4535,Nintendo DS
4535,PC
4535,Xbox One
4535,macOS
4535,Wii
4535,Xbox 360
4535,PlayStation 3
4535,PlayStation 4
11970,Xbox 360
11970,Xbox One
11970,PC
11970,macOS
11970,Nintendo Switch
11970,PlayStation 4
11970,Xbox
437059,PC
437059,Xbox One
437059,PlayStation 5
437059,PlayStation 4
437059,Xbox Series S/X
5297,macOS
5297,PC
5297,PSP
5297,PlayStation 2
5297,Xbox 360
5297,Wii
5297,iOS
18003,Nintendo Switch
18003,iOS
18003,PlayStation 4
18003,PC
18003,macOS
18003,Linux
4387,PlayStation 3
4387,Xbox 360
4387,macOS
4387,PC
4387,Linux
366850,PlayStation 5
366850,Xbox Series S/X
366850,PlayStation 4
366850,Nintendo Switch
366850,PC
366850,Xbox One
324997,macOS
324997,PC
324997,Xbox Series S/X
324997,PlayStation 5
10615,PC
10615,macOS
10615,Linux
19196,PC
17356,PC
1670,Nintendo Switch
1670,iOS
1670,PC
1670,macOS
1670,Linux
1670,Android
52939,PC
52939,iOS
52939,Android
52939,Nintendo Switch
52939,PlayStation
52939,PlayStation 4
52939,Xbox One
19429,PC
4331,PC
4331,Nintendo 3DS
4331,Xbox 360
4331,PlayStation 3
4331,PlayStation 4
4331,Xbox One
28395,PC
28395,PlayStation 3
28395,Xbox 360
13856,Xbox One
13856,Nintendo Switch
13856,macOS
13856,PC
10031,PC
58133,Xbox One
58133,PlayStation 4
58133,PC
58133,Nintendo Switch
2213,Linux
2213,macOS
2213,PC
2213,Xbox One
2213,PlayStation 4
42776,PlayStation 4
42776,PlayStation 3
42776,Wii U
42776,Linux
42776,macOS
42776,Nintendo Switch
42776,PC
42776,Xbox One
2255,Xbox One
2255,PlayStation 4
2255,PC
2255,macOS
2255,Linux
452634,PlayStation 5
452634,PC
452634,PlayStation 4
327999,iOS
327999,PC
327999,macOS
327999,Linux
327999,Android
13079,Android
13079,iOS
13079,PC
13079,macOS
13079,Linux
58651,PC
4388,Xbox 360
4388,PlayStation 3
4388,PC
4388,Xbox One
22859,PC
22859,Xbox
204,Xbox One
204,PlayStation 4
204,Android
204,PC
204,iOS
204,macOS
17252,PC
17252,Xbox 360
263590,Nintendo Switch
263590,Xbox One
263590,PlayStation 4
263590,PC
2722,Xbox One
2722,Nintendo Switch
2722,PlayStation 4
2722,PC
36,PlayStation 4
36,PC
36,Xbox One
3265,PlayStation 4
16355,PC
258322,Xbox One
258322,Nintendo Switch
258322,PlayStation 4
258322,PC
258322,Linux
258322,macOS
4249,PlayStation 3
4249,Xbox 360
4249,PC
4676,PlayStation 3
4676,Xbox 360
4676,macOS
4676,PC
4676,Linux
9545,Xbox One
9545,PlayStation 4
9545,PC
19685,Xbox 360
19685,PlayStation 2
19685,Xbox
19685,PC
16191,PC
3562,Xbox One
3562,PlayStation 4
3562,PC
1299,PlayStation 4
1299,Linux
1299,macOS
1299,Android
1299,PC
1299,Xbox One
21926,PlayStation 4
21926,PlayStation 5
2434,PS Vita
2434,PlayStation 4
2434,Nintendo Switch
2434,Nintendo 3DS
2434,macOS
2434,Linux
2434,iOS
2434,Android
2434,PC
9853,PC
2778,PlayStation 4
2778,iOS
2778,PC
2778,macOS
2778,Linux
2778,Nintendo Switch
2778,Android
4612,PlayStation 3
4612,Xbox 360
4612,PC
17599,PlayStation 3
17599,Xbox 360
17599,PC
1225,PlayStation 4
1225,PC
1225,Xbox One
3450,Linux
3450,PC
3450,Xbox One
3450,PlayStation 3
3450,PlayStation 4
3450,Xbox 360
2559,PlayStation 4
2559,PC
2559,Xbox One
3850,PlayStation 3
3850,Nintendo 3DS
3850,Nintendo DS
3850,Xbox One
3850,iOS
3850,PC
3850,macOS
3850,Wii U
3850,Xbox 360
3850,PlayStation 4
3850,PS Vita
3850,Android
3651,PlayStation 3
3651,PlayStation 4
3651,Xbox 360
3651,Nintendo Switch
3651,Xbox One
3651,PC
715,Xbox One
715,PlayStation 4
715,PC
60179,PC
17295,Linux
17295,macOS
17295,PC
22513,PlayStation 4
22513,PlayStation 3
516111,PlayStation 5
516111,Xbox Series S/X
516111,PlayStation 4
516111,PC
516111,Xbox One
58585,PlayStation 4
58585,Xbox One
58585,PC
20760,Xbox One
20760,Xbox 360
20760,PlayStation 3
20760,PC
22789,PC
17925,Xbox 360
17925,PC
137,Xbox One
137,PC
137,PlayStation 4
3251,Xbox One
3251,PlayStation 4
3251,PC
3251,Linux
2239,PC
2239,PlayStation 4
2239,Xbox One
2239,Nintendo Switch
4744,PC
4744,macOS
4744,PlayStation 3
4744,Xbox 360
401805,PlayStation 5
401805,Android
401805,PlayStation 4
401805,Nintendo Switch
401805,PC
401805,iOS
2354,PlayStation 4
2354,PC
2354,Xbox One
4923,PC
4923,PlayStation 3
4923,PlayStation 4
4923,Xbox One
4923,Xbox 360
123,PC
123,Xbox One
123,Nintendo Switch
123,PlayStation 4
123,Android
123,iOS
13469,PC
10049,PC
28261,PC
28261,Xbox 360
3748,Nintendo Switch
3748,Nintendo 3DS
3748,Xbox One
3748,PC
3748,macOS
3748,Linux
3748,Wii U
3748,PlayStation 4
3748,PS Vita
3772,PC
3772,Xbox One
3772,PlayStation 3
3772,PlayStation 4
3772,Xbox 360
19458,PC
19458,PlayStation 4
19458,Xbox One
19458,Linux
19458,macOS
19458,Nintendo Switch
19458,Xbox
19309,Nintendo DS
19309,Nintendo DSi
19309,Xbox 360
19309,PlayStation 3
19309,PlayStation 4
19309,PS Vita
19309,Android
19309,iOS
19309,PC
19309,macOS
9465,Xbox Series S/X
9465,PC
9465,Xbox One
14990,PlayStation 3
14990,Xbox 360
14990,PC
323065,PC
323065,Xbox One
323065,PlayStation 4
29173,PlayStation 4
29173,Xbox One
29173,PC
2913,PC
2913,Xbox One
2913,macOS
2913,Linux
2913,Nintendo Switch
2913,PlayStation 4
2913,Android
2913,iOS
2845,Xbox One
2845,iOS
2845,PC
2845,macOS
2845,Linux
2845,Nintendo Switch
2845,PlayStation 4
2845,PS Vita
722,PlayStation 4
722,PC
722,Xbox 360
722,Xbox One
19284,PC
50677,Linux
50677,macOS
50677,PC
50677,Xbox One
50677,PlayStation 4
7485,Xbox One
7485,PC
7485,macOS
7485,PlayStation 4
22597,PlayStation 4
22597,PC
22597,Nintendo Switch
22597,Xbox One
3268,Xbox One
3268,PC
3268,Nintendo Switch
3268,PlayStation 4
364806,PlayStation 4
364806,PC
364806,Xbox One
18886,Xbox One
18886,Xbox 360
18886,PC
18886,macOS
18886,Linux
18886,PlayStation 3
18081,PC
18081,macOS
18081,Linux
1322,Xbox One
1322,PC
1322,Xbox 360
1322,PlayStation 3
1322,PlayStation 4
4340,PlayStation 3
4340,PlayStation 4
2830,PlayStation 4
2830,Xbox 360
2830,Nintendo Switch
2830,PC
2830,Xbox One
2390,Nintendo Switch
2390,Linux
2390,macOS
2390,PC
2390,PlayStation 4
2390,Xbox One
3494,Android
3494,PS Vita
3494,PlayStation 4
3494,PlayStation 3
3494,Wii U
3494,macOS
3494,PC
3494,iOS
3494,Xbox One
3494,Linux
3494,Nintendo Switch
9904,PC
22069,PC
10900,Linux
10900,PC
10900,macOS
20980,macOS
20980,PC
13498,PC
13498,Linux
13498,macOS
28026,Nintendo Switch
12018,Nintendo Switch
12018,PC
12018,macOS
12018,PlayStation 4
12018,Classic Macintosh
12018,Xbox
12018,GameCube
4414,PlayStation 3
4414,Xbox 360
4414,PC
3358,PlayStation 4
3358,PC
3358,macOS
3358,Linux
3358,Xbox 360
10125,PC
10125,Xbox One
10125,PlayStation 4
11228,PlayStation 4
11228,PC
11228,macOS
11228,Linux
11228,Nintendo Switch
11228,Xbox One
9741,PC
9741,PlayStation 4
9741,Xbox One
23702,PC
23702,PlayStation 4
23702,Xbox One
2412,PlayStation 4
2412,iOS
2412,PC
2412,macOS
2412,Linux
3459,PlayStation 4
14989,PC
14989,PlayStation 3
14989,Xbox 360
3090,PlayStation 4
3090,PC
3090,Xbox One
2767,Xbox One
2767,PC
2767,PlayStation 4
10296,Xbox One
10296,PC
10296,PlayStation 4
9494,PC
7317,PC
7317,Wii U
7317,Nintendo 3DS
7317,Android
7317,iOS
19380,PC
19380,Xbox 360
13273,PC
13273,macOS
18184,PC
2556,PlayStation 4
2556,PS Vita
2556,Linux
2556,macOS
2556,Nintendo Switch
2556,Xbox One
2556,PC
9744,Xbox One
9744,Nintendo Switch
9744,PlayStation 4
9744,PC
22162,PlayStation 4
22162,Nintendo Switch
22162,Linux
22162,macOS
22162,PC
22162,iOS
22162,Xbox One
22162,Android
18726,PC
18726,Nintendo Switch
236694,PC
236694,Nintendo Switch
236694,Xbox One
236694,PlayStation 4
19633,Android
19633,PlayStation 3
19633,Xbox 360
19633,PC
19633,iOS
19633,Nintendo Switch
19633,Wii
10050,PC
19439,Xbox 360
19439,PC
21736,PC
20569,PlayStation
20569,Commodore / Amiga
20569,PC
401,PC
401,PlayStation 4
3468,PlayStation 4
3468,PC
122,Android
122,Linux
122,macOS
122,PC
122,iOS
122,Xbox One
122,PlayStation 4
122,Nintendo Switch
9782,PC
10327,Android
10327,macOS
10327,PC
10327,Linux
29,PlayStation 4
29,Xbox One
29,PC
29,Nintendo Switch
46597,PC
27938,Nintendo Switch
27938,PlayStation 4
27938,Xbox One
27938,PC
27938,macOS
27938,Linux
27938,Nintendo 3DS
27938,PS Vita
11567,PC
3501,PlayStation 3
3501,PlayStation 4
22938,PC
22938,iOS
22938,Xbox One
22938,PlayStation 4
22938,Linux
22938,macOS
1830,Nintendo Switch
1830,Xbox One
1830,iOS
1830,PC
1830,macOS
1830,PlayStation 4
9824,Xbox 360
9824,PC
9824,PlayStation 3
11663,PlayStation 4
11663,Xbox One
11663,iOS
11663,PC
11663,Nintendo Switch
427930,PC
14072,Xbox 360
14072,PC
2139,Nintendo Switch
2139,Xbox One
2139,PC
2139,PlayStation 4
2139,iOS
2139,macOS
2139,Linux
19560,PlayStation 3
19560,PlayStation 2
19560,Wii
19560,PC
19560,Xbox
19560,Xbox 360
12980,PC
12980,macOS
11425,PC
58698,PC
58698,PlayStation 4
58698,Xbox One
2055,Linux
2055,PlayStation 4
2055,Android
2055,iOS
2055,PC
2055,macOS
10436,PC
10436,Nintendo Switch
10436,Xbox One
10436,macOS
10436,PlayStation 4
10436,Linux
10926,Linux
10926,macOS
10926,PC
10926,Nintendo Switch
10537,Nintendo Switch
10537,Linux
10537,macOS
10537,PC
10537,Xbox One
10537,PlayStation 4
15860,PlayStation 3
15860,Xbox One
15860,Nintendo DS
15860,Xbox 360
15860,PC
15860,Wii
10281,PC
10281,macOS
10281,Linux
19369,PlayStation 3
19369,Xbox 360
19369,macOS
19369,PC
23191,PlayStation 4
23191,Nintendo Switch
23191,macOS
23191,PC
99,Nintendo Switch
99,Xbox One
99,PC
99,PlayStation 4
4602,PlayStation 3
4602,Xbox 360
4602,Xbox One
4602,PC
4361,Nintendo 3DS
4361,Wii
4361,PC
4361,macOS
4361,PlayStation 3
4361,PS Vita
4361,Xbox One
4361,iOS
4361,Xbox 360
10393,PC
19397,PC
9515,PlayStation 4
9515,Linux
9515,macOS
9515,PC
9515,Xbox One
4477,PC
4477,Xbox 360
4477,PlayStation 3
13570,Android
13570,macOS
13570,PC
13570,Linux
13570,iOS
2131,Xbox One
2131,Wii U
2131,PlayStation 3
2131,PlayStation 4
2131,PS Vita
2131,PC
2131,Web
2131,macOS
2131,Linux
2131,iOS
244716,Xbox One
244716,PlayStation 4
244716,PC
372576,PC
22508,Nintendo Switch
22508,PC
22508,Xbox One
22508,PlayStation 4
2889,Xbox One
2889,Wii U
2889,PS Vita
2889,PlayStation 3
2889,PlayStation 4
2889,Nintendo Switch
2889,PC
2889,macOS
2889,Linux
2889,Android
2889,iOS
13387,Xbox 360
13387,PC
842,PlayStation 4
842,Xbox One
842,PC
842,PlayStation 3
842,Xbox 360
17357,Xbox 360
17357,PC
19584,PC
19584,PlayStation 3
19584,Xbox 360
906547,PC
906547,PlayStation 5
906547,Xbox Series S/X
906547,PlayStation 4
906547,Nintendo Switch
906547,Xbox One
4206,PC
4206,PlayStation 3
4206,Xbox One
4206,Xbox 360
59023,PC
59023,Nintendo Switch
59023,PlayStation 4
59023,Xbox One
339961,PC
339961,Nintendo Switch
339961,PlayStation 4
339961,Xbox One
13909,PlayStation 2
13909,PlayStation 3
13909,Xbox
13909,GameCube
13909,PC
18287,Xbox 360
18287,PC
18287,Android
18287,PlayStation 3
18287,Linux
18287,iOS
18287,macOS
791638,PC
791638,Xbox Series S/X
791638,Xbox One
791638,PlayStation 4
791638,PlayStation 5
