game_id,store
18361,Steam
18361,itch.io
5692,PlayStation Store
5692,Steam
5692,GOG
5692,Xbox 360 Store
28600,Xbox 360 Store
355,GOG
355,PlayStation Store
355,Xbox Store
355,Steam
355,App Store
355,Google Play
28637,Xbox 360 Store
17666,Steam
17575,Steam
17575,Epic Games
15507,GOG
15507,PlayStation Store
15507,Steam
15507,Xbox Store
15507,Nintendo Store
10387,Steam
10387,GOG
10387,PlayStation Store
10387,Nintendo Store
10387,Xbox Store
19240,Steam
19240,GOG
20947,App Store
20947,Steam
1713,PlayStation Store
1713,App Store
1713,Xbox Store
1713,Steam
1713,GOG
1713,Nintendo Store
1713,Google Play
28203,Xbox Store
7778,PlayStation Store
7778,Steam
7778,GOG
7778,Google Play
7778,App Store
13858,itch.io
13858,Steam
13858,GOG
9658,Steam
22837,GOG
22911,GOG
546464,Steam
546464,PlayStation Store
546464,Xbox Store
3628,PlayStation Store
3628,Steam
3628,Xbox 360 Store
16182,Steam
48897,Steam
48897,itch.io
48897,GOG
14829,Steam
14829,GOG
14829,Xbox Store
14829,PlayStation Store
14829,Nintendo Store
257255,Nintendo Store
257255,Epic Games
257255,Steam
257255,GOG
257255,PlayStation Store
257255,Xbox Store
20612,Steam
20612,GOG
251596,PlayStation Store
251596,Xbox Store
251596,Steam
251596,GOG
251596,Epic Games
251525,Xbox Store
251525,Steam
1657,GOG
1657,PlayStation Store
1657,Xbox Store
1657,Steam
1657,Nintendo Store
1657,App Store
191,PlayStation Store
191,Google Play
191,App Store
379556,GOG
379556,Steam
379556,Xbox Store
379556,Nintendo Store
379556,Epic Games
3327,PlayStation Store
3327,Xbox Store
3327,Steam
557,Steam
557,GOG
557,Google Play
557,App Store
4304,Steam
4304,PlayStation Store
4304,Xbox 360 Store
397471,Nintendo Store
397471,Steam
397471,GOG
397471,PlayStation Store
397471,Xbox Store
18304,Steam
18304,GOG
327,PlayStation Store
327,Steam
327,Nintendo Store
2310,PlayStation Store
2310,Steam
2310,Xbox 360 Store
2310,Nintendo Store
2310,Xbox Store
20554,Steam
28083,Steam
28083,PlayStation Store
28083,Nintendo Store
28083,Xbox Store
28083,App Store
378579,Steam
3763,Steam
662,App Store
662,GOG
662,Steam
662,Google Play
1981,PlayStation Store
1981,Xbox Store
1981,Steam
1981,GOG
1981,Nintendo Store
19272,Steam
19272,App Store
9564,Steam
9564,GOG
9564,App Store
19580,Steam
342,PlayStation Store
342,Xbox Store
342,Steam
342,Nintendo Store
342,Epic Games
45381,Steam
45381,Google Play
21416,Steam
21416,GOG
496,GOG
496,Steam
60624,Steam
60624,App Store
15915,Steam
12725,Steam
12725,Nintendo Store
12725,Google Play
12725,App Store
438599,Steam
438599,GOG
438599,Xbox Store
3253,PlayStation Store
3253,Steam
3253,GOG
3253,App Store
3253,Google Play
61471,PlayStation Store
61471,App Store
61471,Epic Games
61471,Steam
61471,Xbox Store
11563,Steam
3913,PlayStation Store
3913,Steam
3913,Xbox 360 Store
19666,Steam
19666,GOG
643,Xbox Store
643,PlayStation Store
643,Steam
388309,Steam
388309,PlayStation Store
19430,Steam
12354,Xbox Store
12354,Steam
12354,GOG
586153,Steam
586153,App Store
20498,Steam
20960,Steam
517384,Epic Games
517384,GOG
517384,Steam
517384,itch.io
3183,App Store
3183,PlayStation Store
3183,Xbox Store
3183,Steam
3183,GOG
3183,Nintendo Store
5543,PlayStation Store
5543,Nintendo Store
5543,Xbox 360 Store
10239,App Store
10239,Xbox Store
10239,Steam
10239,Xbox 360 Store
58757,PlayStation Store
58757,Steam
58757,Xbox Store
17874,Xbox 360 Store
17874,PlayStation Store
17874,Steam
12737,Steam
16042,Steam
3344,PlayStation Store
3344,Steam
364975,Steam
364975,GOG
364975,PlayStation Store
364975,Xbox Store
364975,Nintendo Store
10641,Steam
10641,PlayStation Store
10641,Nintendo Store
10641,Xbox Store
17906,Steam
11751,Steam
499264,Steam
499264,Xbox Store
5916,Steam
5916,Google Play
5916,App Store
29746,Steam
9789,Steam
1692,App Store
1692,Xbox Store
1692,PlayStation Store
1692,Steam
1692,GOG
1692,Nintendo Store
1692,Google Play
713,PlayStation Store
713,Steam
713,Xbox Store
59306,Steam
59306,Xbox Store
59306,Epic Games
9668,Steam
9668,GOG
9668,Epic Games
442864,PlayStation Store
442864,Xbox Store
442864,Steam
297320,GOG
297320,PlayStation Store
297320,Steam
3181,PlayStation Store
3181,GOG
3181,Steam
1039,PlayStation Store
1039,Steam
1039,GOG
1039,Xbox Store
437042,Steam
437042,PlayStation Store
437042,Xbox Store
419297,Steam
419297,PlayStation Store
419297,Epic Games
419297,GOG
12361,Steam
12361,Epic Games
28581,Steam
28581,Xbox 360 Store
502241,Steam
502241,GOG
502241,PlayStation Store
502241,Xbox Store
502241,Epic Games
502241,App Store
554705,GOG
554705,Steam
558980,Nintendo Store
558980,Steam
563420,PlayStation Store
563420,Steam
563420,Nintendo Store
563420,Xbox Store
9850,Steam
9850,Xbox Store
79236,App Store
79236,Steam
13902,GOG
13902,Steam
60841,Steam
60841,Epic Games
29228,GOG
29228,Nintendo Store
29228,Xbox Store
29228,PlayStation Store
29228,Steam
19565,Steam
19565,Xbox 360 Store
47043,Steam
47043,Google Play
47043,App Store
47043,itch.io
14974,Steam
14974,App Store
568931,Nintendo Store
568931,GOG
568931,Steam
568931,itch.io
449160,App Store
449160,Steam
128,App Store
128,Steam
128,Nintendo Store
1070,Nintendo Store
1070,Xbox Store
1070,Steam
18479,Steam
793647,PlayStation Store
793647,Epic Games
793647,Steam
14575,Steam
14575,GOG
2552,App Store
2552,Xbox Store
2552,PlayStation Store
2552,Steam
2552,Nintendo Store
2552,Xbox 360 Store
2552,Google Play
14720,Nintendo Store
14720,Steam
14720,GOG
9218,Steam
9218,Google Play
9218,App Store
4751,PlayStation Store
4751,Steam
4751,GOG
58815,PlayStation Store
58815,Steam
3145,Xbox 360 Store
3145,Xbox Store
3145,Steam
19519,Steam
19519,GOG
17608,Steam
43362,PlayStation Store
43362,GOG
43362,Steam
43362,Epic Games
16167,Steam
2749,Steam
2749,Xbox Store
2749,GOG
2749,PlayStation Store
2749,itch.io
2686,PlayStation Store
2686,GOG
2686,Xbox Store
2686,Steam
2686,Nintendo Store
2686,Google Play
2686,App Store
2686,Epic Games
22193,Steam
62499,Google Play
62499,GOG
62499,PlayStation Store
62499,Nintendo Store
62499,Xbox Store
62499,App Store
62499,Steam
62499,Epic Games
12341,Steam
12341,GOG
3364,PlayStation Store
3364,GOG
3364,Xbox Store
3364,Nintendo Store
3364,Steam
20218,Steam
9028,App Store
9028,Steam
9028,Google Play
236804,PlayStation Store
236804,Nintendo Store
236804,Steam
2970,App Store
2970,GOG
2970,Google Play
2042,Steam
2042,Google Play
2042,App Store
868085,Google Play
868085,App Store
868085,Steam
22960,App Store
22960,GOG
22960,Google Play
275636,GOG
275636,Xbox Store
275636,PlayStation Store
275636,Steam
290085,GOG
290085,Steam
290085,Xbox Store
4808,PlayStation Store
4808,Steam
4808,GOG
4808,Google Play
4808,Nintendo Store
4808,App Store
9687,PlayStation Store
9687,Xbox Store
9687,Steam
9687,GOG
9687,Nintendo Store
9687,itch.io
11192,App Store
11192,Steam
11192,GOG
44972,PlayStation Store
44972,Steam
318347,Steam
318347,PlayStation Store
318347,Epic Games
318347,Xbox Store
28601,Xbox 360 Store
28601,Steam
4187,PlayStation Store
33,PlayStation Store
33,Steam
33,Nintendo Store
33,Xbox Store
282834,App Store
282834,GOG
282834,Steam
282834,Nintendo Store
46431,Xbox Store
15198,Steam
15198,GOG
398409,Epic Games
398409,Steam
398409,GOG
398409,PlayStation Store
17374,Steam
3396,Nintendo Store
3396,PlayStation Store
3396,GOG
3396,Steam
3396,Xbox 360 Store
3396,Xbox Store
3396,App Store
9626,Steam
6937,Steam
6937,GOG
6937,itch.io
6937,Google Play
6937,App Store
21246,Steam
5663,Xbox Store
5663,App Store
5663,PlayStation Store
5663,Xbox 360 Store
5663,Nintendo Store
62558,Steam
257206,PlayStation Store
257206,GOG
257206,Steam
257206,Xbox Store
17674,GOG
17674,Steam
17674,itch.io
13530,Google Play
13530,Steam
13530,App Store
25096,Nintendo Store
47118,PlayStation Store
47118,Steam
47118,Nintendo Store
47118,Xbox Store
47118,Epic Games
45433,Steam
131,PlayStation Store
131,Epic Games
131,Steam
131,GOG
131,Nintendo Store
791636,Steam
791636,PlayStation Store
47392,Steam
21787,Steam
367179,Steam
367179,Xbox Store
367179,PlayStation Store
367179,Nintendo Store
14895,App Store
14895,Steam
272427,Steam
14085,Steam
14085,PlayStation Store
14085,Xbox Store
14085,GOG
10337,Steam
10337,GOG
10337,App Store
51595,App Store
51595,Steam
428966,Epic Games
428966,Steam
428966,GOG
62627,GOG
62627,Steam
62627,Epic Games
939,Nintendo Store
939,PlayStation Store
939,Steam
939,Xbox Store
58540,GOG
58540,Steam
58540,Xbox Store
292944,App Store
292944,Steam
5363,Not Specified
11845,Steam
15022,Steam
1374,PlayStation Store
1374,Xbox Store
1374,Steam
1374,Nintendo Store
1374,Google Play
1374,App Store
16867,Steam
5604,PlayStation Store
5604,Steam
5604,Xbox 360 Store
371825,PlayStation Store
371825,Xbox Store
371825,Steam
371825,Nintendo Store
64526,Steam
64526,Xbox Store
64526,PlayStation Store
959,GOG
959,Nintendo Store
959,Xbox Store
959,Steam
959,PlayStation Store
10580,PlayStation Store
10580,Epic Games
10580,GOG
10580,Nintendo Store
10580,Steam
10580,Xbox Store
14390,Steam
10661,PlayStation Store
10661,Epic Games
10661,Steam
10661,GOG
9430,App Store
9430,Steam
8622,Steam
8622,Google Play
8622,App Store
51321,PlayStation Store
20259,Steam
270721,Steam
270721,GOG
270721,PlayStation Store
270721,Xbox Store
270721,Epic Games
13969,Steam
58811,PlayStation Store
58811,Nintendo Store
58811,Steam
58811,Epic Games
58811,Xbox Store
58811,GOG
28074,Epic Games
28074,Steam
28074,PlayStation Store
28074,Nintendo Store
53478,PlayStation Store
22879,GOG
17376,Steam
7153,Steam
7153,Nintendo Store
7153,PlayStation Store
7153,Xbox Store
7153,App Store
17851,Steam
44683,Epic Games
44683,GOG
44683,Steam
2737,Steam
2737,Google Play
2737,App Store
21175,Steam
36367,Xbox Store
36367,Nintendo Store
36367,GOG
36367,Steam
36367,PlayStation Store
36367,Epic Games
27230,Xbox Store
27230,Steam
27230,PlayStation Store
27230,Xbox 360 Store
27230,Nintendo Store
27944,PlayStation Store
27944,Nintendo Store
27944,Steam
27944,GOG
27944,Xbox Store
662316,Steam
662316,PlayStation Store
350505,Steam
350505,PlayStation Store
350505,Epic Games
14391,Steam
16761,PlayStation Store
16761,Xbox Store
16761,Nintendo Store
16761,itch.io
16761,Steam
16761,GOG
16761,Epic Games
3922,PlayStation Store
3922,Xbox Store
3922,Xbox 360 Store
2918,PlayStation Store
2918,Steam
17830,Steam
17830,Xbox 360 Store
59028,Steam
59028,itch.io
835,PlayStation Store
835,GOG
835,Steam
835,Nintendo Store
835,Xbox Store
23599,Not Specified
616679,Epic Games
616679,Steam
616679,GOG
44277,Steam
44277,App Store
14784,Nintendo Store
14784,GOG
14784,Steam
14784,Xbox 360 Store
62422,Steam
62422,GOG
1020,PlayStation Store
1020,GOG
1020,Xbox Store
1020,Steam
14166,Steam
817,Epic Games
817,PlayStation Store
817,Xbox Store
817,Steam
817,GOG
817,Nintendo Store
10829,Steam
10829,PlayStation Store
10829,Xbox Store
14948,Steam
14948,GOG
14948,Nintendo Store
14948,App Store
14948,Google Play
15294,Steam
15294,GOG
52383,PlayStation Store
52383,GOG
52383,Nintendo Store
52383,Xbox Store
52383,Steam
58618,Steam
452657,App Store
452657,Steam
452657,Epic Games
452657,PlayStation Store
16223,Steam
301539,GOG
301539,Steam
301539,Nintendo Store
301539,Xbox Store
366882,Steam
22828,PlayStation Store
22828,Google Play
22828,GOG
22828,Xbox 360 Store
560733,Xbox Store
560733,PlayStation Store
560733,Nintendo Store
17424,Steam
22098,Steam
22098,GOG
13172,Nintendo Store
13172,Steam
13172,Xbox Store
13172,PlayStation Store
13172,App Store
9963,PlayStation Store
9963,Steam
9963,GOG
9963,Xbox Store
17462,Steam
17462,PlayStation Store
17777,Steam
17777,Epic Games
45704,Steam
45704,GOG
23390,PlayStation Store
23390,Nintendo Store
23390,Steam
23390,Xbox Store
23390,GOG
23390,App Store
545028,Steam
545028,GOG
502117,Steam
502117,PlayStation Store
502117,Nintendo Store
502117,Xbox Store
17365,Steam
17365,PlayStation Store
11026,Steam
9733,Steam
9733,GOG
9733,App Store
9733,Nintendo Store
9733,Google Play
10082,PlayStation Store
10082,Xbox Store
10082,Steam
10082,itch.io
4302,PlayStation Store
4587,Steam
4587,PlayStation Store
4587,Nintendo Store
4587,Xbox 360 Store
14671,Steam
23114,GOG
23114,Steam
15075,Steam
3801,PlayStation Store
3801,Steam
3801,Xbox 360 Store
18601,Steam
18601,GOG
18601,Nintendo Store
18601,itch.io
18601,PlayStation Store
18601,Xbox Store
18601,Epic Games
16752,Steam
47430,Steam
411,PlayStation Store
411,Steam
411,Xbox Store
20770,GOG
20770,Steam
327258,Steam
327258,PlayStation Store
327258,Xbox Store
1366,PlayStation Store
1366,Xbox Store
1366,Steam
1366,GOG
1366,Nintendo Store
1366,itch.io
10981,PlayStation Store
10981,Nintendo Store
10981,Steam
10981,GOG
10981,Xbox Store
4052,PlayStation Store
44707,Steam
761405,Steam
10029,PlayStation Store
10029,Steam
10029,Xbox Store
20407,Steam
2774,PlayStation Store
2774,App Store
2774,GOG
2774,Steam
2774,Xbox Store
2774,Google Play
2774,Nintendo Store
9913,PlayStation Store
9913,Steam
9913,Xbox Store
9913,Nintendo Store
59613,Steam
59613,PlayStation Store
22067,Xbox Store
22067,PlayStation Store
22067,Steam
17606,Steam
4606,PlayStation Store
4606,Steam
4606,Xbox 360 Store
12061,Steam
18728,Steam
398401,Xbox Store
398401,Steam
19570,GOG
19570,Steam
42145,Not Specified
313783,Nintendo Store
313783,Steam
313783,GOG
313783,Epic Games
28414,Xbox 360 Store
22936,GOG
22936,Steam
14930,App Store
14930,Steam
14930,PlayStation Store
14930,Google Play
9883,Steam
9883,App Store
19483,Steam
19483,GOG
42912,Steam
42912,Xbox Store
56183,Not Specified
9155,Steam
9155,GOG
9155,App Store
605674,Xbox Store
605674,App Store
605674,PlayStation Store
605674,Steam
614962,Steam
614962,Xbox Store
614962,Epic Games
614962,PlayStation Store
21777,Steam
300682,Steam
11747,Steam
11747,GOG
7147,App Store
7147,Steam
7147,Google Play
27015,Nintendo Store
10397,Steam
10397,Xbox Store
20985,Steam
11617,Steam
11617,itch.io
484554,Steam
484554,Nintendo Store
484554,itch.io
484554,GOG
1863,GOG
1863,Steam
1863,Xbox Store
10186,Steam
10186,Nintendo Store
10186,PlayStation Store
10186,Xbox Store
325089,Xbox Store
325089,GOG
325089,PlayStation Store
325089,Steam
12687,Epic Games
12687,Steam
12687,GOG
14123,Steam
19426,Steam
20970,Steam
20970,GOG
13965,PlayStation Store
13965,Steam
13965,Xbox Store
20249,Steam
9944,Steam
10228,Nintendo Store
10228,PlayStation Store
10228,Steam
10228,Xbox Store
4385,PlayStation Store
4385,Nintendo Store
4385,Xbox 360 Store
2709,PlayStation Store
2709,Steam
2709,Google Play
59266,Steam
59266,Xbox Store
59266,GOG
20720,Steam
2674,PlayStation Store
2674,Xbox Store
2674,App Store
16869,Steam
14636,Steam
13949,Steam
13949,itch.io
4560,PlayStation Store
4560,Steam
30261,Steam
30261,GOG
10454,Steam
10454,Nintendo Store
10454,itch.io
23598,Steam
23598,Epic Games
47490,PlayStation Store
47490,Xbox Store
47490,Steam
47490,Google Play
47490,App Store
47490,GOG
432527,Steam
432527,Xbox Store
432527,PlayStation Store
18340,Steam
21521,GOG
21521,Steam
17778,Steam
11831,PlayStation Store
11831,Steam
11831,Xbox Store
10227,Steam
251594,Epic Games
251594,Steam
251594,GOG
13372,Steam
12264,Steam
14667,Steam
17373,Steam
17373,Google Play
779,PlayStation Store
779,Xbox Store
779,Google Play
779,App Store
16698,Epic Games
16698,Steam
16698,GOG
13759,Steam
28478,Steam
28478,Xbox Store
28478,Xbox 360 Store
11564,Steam
254562,itch.io
254562,Steam
13405,App Store
13405,Google Play
13405,PlayStation Store
13405,GOG
13405,Steam
13405,Xbox Store
13405,Nintendo Store
13405,itch.io
13405,Epic Games
17878,Steam
19620,Steam
16969,Steam
650608,GOG
650608,Steam
69,Epic Games
69,Xbox Store
69,PlayStation Store
11313,Steam
61206,GOG
61206,PlayStation Store
61206,Xbox Store
61206,Epic Games
61206,Nintendo Store
61206,Steam
60704,GOG
60704,PlayStation Store
60704,Steam
60704,Xbox Store
60704,Epic Games
18135,Steam
244700,Steam
19372,PlayStation Store
19372,Steam
19372,Xbox 360 Store
22055,GOG
22055,Steam
22055,itch.io
22055,PlayStation Store
22055,Nintendo Store
22055,Xbox Store
22055,App Store
22055,Google Play
28473,Steam
28473,Xbox 360 Store
635220,Xbox Store
635220,Steam
707256,Epic Games
707256,Steam
427733,Steam
427733,Xbox Store
427733,Nintendo Store
427733,PlayStation Store
427733,App Store
19509,Steam
19509,GOG
19601,GOG
19601,Steam
51047,Steam
16215,Xbox Store
16215,Steam
10252,Epic Games
10252,PlayStation Store
10252,App Store
10252,Steam
10252,GOG
10252,Google Play
15949,Steam
15949,App Store
6400,Steam
6400,GOG
6400,Google Play
6400,App Store
12120,Steam
3485,Steam
3485,PlayStation Store
16295,GOG
16295,Steam
61051,Steam
42233,Xbox Store
282825,Nintendo Store
16096,Steam
16096,PlayStation Store
1460,App Store
1460,Steam
1460,Google Play
28040,PlayStation Store
28040,App Store
28040,Google Play
28040,Nintendo Store
28040,Steam
28040,GOG
15056,itch.io
15056,Nintendo Store
15056,GOG
15056,PlayStation Store
15056,Steam
15056,Xbox Store
7091,GOG
7091,Steam
7091,Google Play
7091,App Store
21670,Steam
21670,itch.io
327203,Steam
327203,Epic Games
327203,PlayStation Store
